,Occupancy,WorkingHours,Delta Temperature,Delta Humidity,Delta Light,Delta CO2
3453,0,0,0.005000000000002558,1.3449999999999989,0.0,224.5
4067,0,0,0.05000000000000071,1.3266666666666929,0.0,221.33333333333303
4291,0,0,0.05000000000000071,1.2399999999999984,0.0,219.5
2709,0,0,0.05000000000000071,1.2399999999999984,0.0,225.0
10791,0,0,0.05000000000000071,1.1449999999999996,0.0,222.0
489,0,0,0.005000000000002558,1.1449999999999996,0.0,224.5
9843,0,0,-0.03999999999999915,1.0,0.0,225.0
2323,0,0,0.005000000000002558,1.0975000000000001,0.0,225.0
6311,0,0,0.05000000000000071,1.0999999999999979,0.0,227.33333333333303
5433,0,0,0.005000000000002558,1.0499999999999972,0.0,227.5
3362,0,0,0.05000000000000071,1.0999999999999979,0.0,226.0
2557,0,0,-0.03999999999999915,0.966666666666697,0.0,225.5
10447,0,0,0.05000000000000071,1.0,0.0,224.5
11366,0,0,0.005000000000002558,0.8999999999999986,0.0,226.5
11489,0,0,-0.03999999999999915,0.8999999999999986,0.0,215.0
10328,0,0,-0.00999999999999801,0.8999999999999986,0.0,217.5
8785,0,0,0.005000000000002558,0.8999999999999986,0.0,224.0
6888,0,0,-0.03999999999999915,0.7899999999999991,0.0,221.5
11807,0,0,0.027499999999999858,0.7899999999999991,0.0,221.5
11578,0,0,0.05000000000000071,0.7899999999999991,0.0,227.0
10231,0,0,0.05000000000000071,0.7899999999999991,0.0,223.5
855,0,0,0.05000000000000071,0.7899999999999991,0.0,225.0
3081,0,0,0.05000000000000071,0.7899999999999991,0.0,227.0
43,0,0,0.05000000000000071,0.6449999999999996,0.0,225.0
11915,0,0,0.005000000000002558,0.6449999999999996,0.0,227.5
8041,0,0,0.005000000000002558,0.5949999999999989,0.0,223.0
5003,0,0,0.020000000000003126,0.5333333333332995,0.0,221.0
9539,0,0,0.05000000000000071,0.5999999999999979,0.0,217.0
1247,0,0,0.005000000000002558,0.5,0.0,220.5
9460,0,0,0.005000000000002558,0.4499999999999993,0.0,221.5
6098,0,0,0.05000000000000071,0.5,0.0,227.0
10167,0,0,-0.03999999999999915,0.5,0.0,222.0
11593,0,0,0.05000000000000071,0.5,0.0,224.5
5703,0,0,-0.03999999999999915,0.36333333333330486,0.0,233.0
2181,0,0,0.08999999999999986,0.5,0.0,221.07999999999998
6470,0,0,0.045000000000001705,0.4450000000000003,0.0,228.57999999999998
10064,0,0,0.08999999999999986,0.5,0.0,227.57999999999998
7255,0,0,0.08999999999999986,0.5,0.0,227.57999999999998
8555,0,0,0.08999999999999986,0.5,0.0,233.57999999999998
3288,0,0,0.060000000000002274,0.4266666666666943,0.0,226.91333333333301
9973,0,0,0.08999999999999986,0.4633333333333063,0.0,222.24666666666695
80,0,0,0.08999999999999986,0.5,0.0,217.57999999999998
8827,0,0,0.08999999999999986,0.39000000000000057,0.0,220.07999999999998
11228,0,0,0.08999999999999986,0.39000000000000057,0.0,221.57999999999998
6344,0,0,0.08999999999999986,0.28999999999999915,0.0,225.57999999999998
4620,0,0,0.08999999999999986,0.28999999999999915,0.0,223.57999999999998
2295,0,0,0.08999999999999986,0.1999999999999993,0.0,228.57999999999998
8062,0,0,0.08999999999999986,0.1999999999999993,0.0,226.57999999999998
4577,0,0,0.08999999999999986,0.0,0.0,224.57999999999998
9058,0,0,0.08999999999999986,0.1999999999999993,0.0,228.57999999999998
4706,0,0,0.045000000000001705,0.14999999999999858,0.0,225.57999999999998
682,0,0,0.08999999999999986,0.1750000000000007,0.0,226.57999999999998
1319,0,0,0.08999999999999986,0.0,0.0,224.57999999999998
2308,0,0,0.060000000000002274,0.13333333333330089,0.0,232.24666666666695
8334,0,0,0.067499999999999,0.1750000000000007,0.0,224.57999999999998
8778,0,0,0.060000000000002274,0.16666666666669983,0.0,222.07999999999998
5439,0,0,0.08999999999999986,0.1999999999999993,0.0,228.07999999999998
6415,0,0,0.08999999999999986,0.0,0.0,223.57999999999998
267,0,0,0.08999999999999986,0.10000000000000142,0.0,205.57999999999998
10124,0,0,0.08999999999999986,0.10000000000000142,0.0,206.57999999999998
4512,0,0,0.045000000000001705,0.05000000000000071,0.0,203.57999999999998
6202,0,0,0.08999999999999986,0.0,0.0,192.91333333333301
5491,0,0,0.08999999999999986,0.0,0.0,191.57999999999998
4982,0,0,0.08999999999999986,0.0,0.0,205.57999999999998
7203,0,0,0.08999999999999986,0.0,0.0,243.57999999999998
4936,0,0,0.08999999999999986,-0.07000000000000028,0.0,268.58
10397,0,0,0.08999999999999986,-0.10999999999999943,0.0,272.58
2746,0,0,0.08999999999999986,-0.10999999999999943,0.0,275.913333333333
4053,0,0,0.08999999999999986,-0.16000000000000014,0.0,269.58
8509,0,0,0.08999999999999986,-0.21000000000000085,0.0,270.24666666666695
11252,0,0,0.14000000000000057,-0.254999999999999,0.0,276.08
3444,0,0,0.08999999999999986,-0.254999999999999,0.0,278.08
5116,0,0,0.08999999999999986,-0.21000000000000085,0.0,280.58
173,0,0,0.08999999999999986,-0.21000000000000085,0.0,283.58
9641,0,0,0.08999999999999986,-0.2699999999999996,0.0,295.58
2132,0,0,0.08999999999999986,-0.3500000000000014,0.0,298.58
10462,0,0,0.08999999999999986,-0.3999999999999986,0.0,292.58
4255,0,0,0.08999999999999986,-0.3999999999999986,0.0,291.58
8420,0,0,0.08999999999999986,-0.46666666666669343,0.0,297.24666666666695
8374,0,0,0.08999999999999986,-0.3999999999999986,0.0,297.913333333333
10705,0,0,0.0,1.0,0.0,304.25
7872,0,0,0.0,1.0,0.0,302.75
1895,0,0,0.0,0.8999999999999986,0.0,298.75
3423,0,0,0.0,0.9499999999999993,0.0,302.75
3940,0,0,0.0,0.8999999999999986,0.0,312.75
3735,0,0,0.0,0.8999999999999986,0.0,315.75
6814,0,0,0.0,0.8999999999999986,0.0,308.25
9370,0,0,0.0,0.8999999999999986,0.0,307.75
8261,0,0,0.0,0.8999999999999986,0.0,314.25
4993,0,0,-0.08999999999999986,0.7899999999999991,0.0,308.75
3514,0,0,0.0,0.8999999999999986,0.0,313.08333333333303
9607,0,0,0.0,0.7899999999999991,0.0,314.75
9246,0,0,0.0,0.7899999999999991,0.0,313.25
9979,0,0,0.0,0.7899999999999991,0.0,319.75
9629,0,0,0.0,0.7399999999999984,0.0,323.75
11616,0,0,0.0,0.7899999999999991,0.0,323.25
7417,0,0,-0.04499999999999815,0.6449999999999996,0.0,322.25
1524,0,0,0.0,0.7899999999999991,0.0,320.75
7581,0,0,0.0,0.6899999999999977,0.0,318.75
2494,0,0,0.0,0.6899999999999977,0.0,312.25
4387,0,0,0.0,0.629999999999999,0.0,339.08333333333303
7702,0,0,0.0,0.5999999999999979,0.0,349.75
7245,0,0,0.0,0.5,0.0,363.75
6192,0,0,0.0,0.4499999999999993,0.0,451.25
11262,0,0,0.0,0.4499999999999993,0.0,423.75
6635,0,0,0.0,0.5,0.0,402.75
774,0,0,0.05000000000000071,0.4499999999999993,0.0,382.75
4665,0,0,0.0,0.3999999999999986,0.0,371.75
7386,0,0,0.0,0.4499999999999993,0.0,367.75
5796,0,0,0.0,0.28999999999999915,0.0,355.75
10939,0,0,0.0,0.42499999999999716,0.0,361.25
1211,0,0,0.0,0.3999999999999986,0.0,360.08333333333303
6282,0,0,0.05000000000000071,0.28999999999999915,0.0,356.25
6271,0,0,0.10000000000000142,0.28999999999999915,0.0,355.75
4697,0,0,0.0,0.18999999999999773,0.0,356.75
2915,0,0,0.10000000000000142,0.23999999999999844,0.0,366.75
923,0,0,0.0666666666666984,0.18999999999999773,0.0,357.08333333333303
9439,0,0,0.10000000000000142,0.18999999999999773,0.0,350.75
4085,0,0,0.10000000000000142,0.18999999999999773,0.0,349.25
5730,0,0,0.10000000000000142,0.18999999999999773,0.0,357.25
2622,0,0,0.10000000000000142,0.0,0.0,349.75
439,0,0,0.10000000000000142,0.09999999999999787,0.0,350.25
1095,0,0,0.10000000000000142,0.0,0.0,360.75
10410,0,0,0.10000000000000142,0.6000000000000014,0.0,353.5
5402,0,0,0.10000000000000142,0.6999999999999993,0.0,354.5
8926,0,0,0.10000000000000142,0.6000000000000014,0.0,346.16666666666697
6688,0,0,0.10000000000000142,0.5300000000000011,0.0,348.0
10048,0,0,0.10000000000000142,0.5,0.0,345.83333333333303
9755,0,0,0.10000000000000142,0.5500000000000007,0.0,348.75
10165,0,0,0.10000000000000142,0.5500000000000007,0.0,346.5
8660,0,0,0.10000000000000142,0.5,0.0,348.5
2993,0,0,0.10000000000000142,0.4633333333333063,0.0,347.5
10384,0,0,0.10000000000000142,0.5,0.0,350.5
4888,0,0,0.10000000000000142,0.5,0.0,350.0
2900,0,0,0.10000000000000142,0.33999999999999986,0.0,346.0
17,0,0,0.10000000000000142,0.39000000000000057,0.0,349.5
3426,0,0,0.10000000000000142,0.39000000000000057,0.0,348.16666666666697
2176,0,0,0.10000000000000142,0.28999999999999915,0.0,351.0
5634,0,0,0.10000000000000142,0.1999999999999993,0.0,351.5
7937,0,0,0.10000000000000142,0.1999999999999993,0.0,356.0
10900,0,0,0.10000000000000142,0.28999999999999915,0.0,359.5
11150,0,0,0.10000000000000142,0.245000000000001,0.0,359.0
5741,0,0,0.10000000000000142,0.1999999999999993,0.0,362.5
8962,0,0,0.10000000000000142,0.1999999999999993,0.0,352.5
1498,0,0,0.10000000000000142,0.1999999999999993,0.0,347.5
9842,0,0,0.10000000000000142,0.1999999999999993,0.0,349.0
7330,0,0,0.10000000000000142,0.10000000000000142,0.0,354.5
6571,0,0,0.10000000000000142,0.10000000000000142,0.0,359.5
10002,0,0,0.10000000000000142,0.10000000000000142,0.0,356.16666666666697
5111,0,0,0.10000000000000142,0.10000000000000142,0.0,360.0
39,0,0,0.10000000000000142,0.05000000000000071,0.0,347.0
9286,0,0,0.10000000000000142,0.10000000000000142,0.0,354.0
9085,0,0,0.10000000000000142,0.10000000000000142,0.0,346.5
4155,0,0,0.10000000000000142,0.10000000000000142,0.0,356.16666666666697
2631,0,0,0.10000000000000142,0.05000000000000071,0.0,359.0
11422,0,0,0.10000000000000142,0.0,0.0,359.83333333333303
1291,0,0,0.05000000000000071,0.10000000000000142,0.0,361.5
10857,0,0,0.05000000000000071,0.14999999999999858,0.0,355.5
3978,0,0,0.0666666666666984,0.10000000000000142,0.0,347.5
5118,0,0,0.10000000000000142,0.10000000000000142,0.0,351.0
1332,0,0,0.10000000000000142,0.05000000000000071,0.0,356.5
1824,0,0,0.10000000000000142,0.0,0.0,351.83333333333303
6359,0,0,0.0666666666666984,0.10000000000000142,0.0,352.5
1102,0,0,0.10000000000000142,0.0,0.0,358.5
4083,0,0,0.10000000000000142,0.0,0.0,357.5
4505,0,0,0.10000000000000142,0.10000000000000142,0.0,355.16666666666697
6243,0,0,0.19000000000000128,0.28999999999999915,0.0,360.0
1365,0,0,0.19000000000000128,0.28999999999999915,0.0,362.0
2282,0,0,0.19000000000000128,0.28999999999999915,0.0,360.0
1457,0,0,0.19000000000000128,0.28999999999999915,0.0,358.0
7668,0,0,0.19000000000000128,0.28999999999999915,0.0,359.5
8408,0,0,0.19000000000000128,0.28999999999999915,0.0,364.0
2391,0,0,0.19000000000000128,0.28999999999999915,0.0,370.0
8373,0,0,0.19000000000000128,0.28999999999999915,0.0,363.0
4419,0,0,0.19000000000000128,0.28999999999999915,0.0,360.33333333333303
8174,0,0,0.19000000000000128,0.18999999999999773,0.0,368.0
11916,0,0,0.19000000000000128,0.16000000000000014,0.0,361.66666666666697
11745,0,0,0.19000000000000128,0.09999999999999787,0.0,359.0
3242,0,0,0.3000000000000007,0.09999999999999787,0.0,365.0
10031,0,0,0.19000000000000128,0.09999999999999787,0.0,364.5
9536,0,0,0.19000000000000128,0.09999999999999787,0.0,361.25
5746,0,0,0.19000000000000128,0.09999999999999787,0.0,356.0
7430,0,0,0.19000000000000128,0.09999999999999787,0.0,357.0
595,0,0,0.19000000000000128,0.04999999999999716,0.0,362.5
7440,0,0,0.19000000000000128,0.09999999999999787,0.0,363.0
7654,0,0,0.19000000000000128,0.0,0.0,363.0
9735,0,0,0.19000000000000128,0.0,0.0,363.5
2250,0,0,0.19000000000000128,-0.10000000000000142,0.0,353.0
11688,0,0,0.22666666666669855,-0.06666666666669485,0.0,357.0
3927,0,0,0.19000000000000128,-0.10000000000000142,0.0,352.0
3019,0,0,0.19000000000000128,-0.10000000000000142,0.0,351.5
6371,0,0,0.19000000000000128,-0.10000000000000142,0.0,360.5
6595,0,0,0.3000000000000007,-0.10000000000000142,0.0,366.0
3087,0,0,0.19000000000000128,-0.10000000000000142,0.0,360.0
7071,0,0,0.19000000000000128,-0.10000000000000142,0.0,357.0
11788,0,0,0.19000000000000128,-0.10000000000000142,0.0,354.5
5989,0,0,0.19000000000000128,-0.21000000000000085,0.0,350.0
6695,0,0,0.19000000000000128,-0.10000000000000142,0.0,356.5
1536,0,0,0.19000000000000128,-0.15500000000000114,0.0,359.0
1846,0,0,0.19000000000000128,-0.21000000000000085,0.0,355.0
3265,0,0,0.19000000000000128,-0.21000000000000085,0.0,357.0
1361,0,0,0.19000000000000128,-0.21000000000000085,0.0,356.0
10266,0,0,0.19000000000000128,-0.21000000000000085,0.0,357.0
1135,0,0,0.19000000000000128,-0.21000000000000085,0.0,357.66666666666697
3295,0,0,0.19000000000000128,-0.21000000000000085,0.0,365.0
1739,0,0,0.19000000000000128,-0.26000000000000156,0.0,357.0
2311,0,0,0.19000000000000128,-0.21000000000000085,0.0,345.0
9603,0,0,0.10000000000000142,0.129999999999999,0.0,356.75
5348,0,0,0.10000000000000142,0.129999999999999,0.0,355.75
2869,0,0,0.10000000000000142,0.029999999999997584,0.0,347.75
10232,0,0,0.10000000000000142,0.10499999999999687,0.0,346.25
7983,0,0,0.10000000000000142,0.029999999999997584,0.0,345.75
7309,0,0,0.10000000000000142,0.029999999999997584,0.0,347.25
4565,0,0,0.10000000000000142,0.0074999999999967315,0.0,342.25
2032,0,0,0.10000000000000142,-0.015000000000000568,0.0,346.25
1173,0,0,0.10000000000000142,-0.030000000000001137,0.0,344.75
10477,0,0,0.10000000000000142,-0.060000000000002274,0.0,343.75
3266,0,0,0.10000000000000142,-0.060000000000002274,0.0,344.75
738,0,0,0.05000000000000071,-0.060000000000002274,0.0,346.75
2497,0,0,0.10000000000000142,-0.060000000000002274,0.0,347.75
9904,0,0,0.10000000000000142,-0.060000000000002274,0.0,343.75
4048,0,0,0.10000000000000142,-0.060000000000002274,0.0,344.75
9672,0,0,0.10000000000000142,-0.26000000000000156,0.0,341.75
5184,0,0,0.0,-0.060000000000002274,0.0,332.75
8912,0,0,0.10000000000000142,-0.16000000000000014,0.0,333.75
5299,0,0,0.0,-0.16000000000000014,0.0,315.75
5627,0,0,0.0,-0.060000000000002274,0.0,314.25
8865,0,0,0.0,-0.060000000000002274,0.0,301.75
7468,0,0,0.05000000000000071,-0.16000000000000014,0.0,295.75
8569,0,0,0.10000000000000142,-0.26000000000000156,0.0,297.75
10160,0,0,0.10000000000000142,-0.26000000000000156,0.0,300.25
270,0,0,0.10000000000000142,-0.26000000000000156,0.0,300.75
6663,0,0,0.10000000000000142,-0.2966666666666953,0.0,303.75
7401,0,0,0.10000000000000142,-0.370000000000001,0.0,292.75
3227,0,0,0.05000000000000071,-0.370000000000001,0.0,297.75
3216,0,0,0.10000000000000142,-0.4200000000000017,0.0,299.25
8253,0,0,0.10000000000000142,-0.4700000000000024,0.0,307.75
9914,0,0,0.10000000000000142,-0.4700000000000024,0.0,300.75
10696,0,0,0.10000000000000142,-0.4700000000000024,0.0,299.75
921,0,0,0.10000000000000142,-0.4700000000000024,0.0,294.75
2611,0,0,0.10000000000000142,-0.4700000000000024,0.0,289.25
758,0,0,0.10000000000000142,-0.4700000000000024,0.0,289.25
8997,0,0,0.10000000000000142,-0.4700000000000024,0.0,279.75
1232,0,0,0.10000000000000142,-0.5,0.0,280.5
10188,0,0,0.10000000000000142,-0.5899999999999999,0.0,281.0
5109,0,0,0.10000000000000142,-0.5899999999999999,0.0,278.0
4883,0,0,0.10000000000000142,-0.6233333333332993,0.0,275.66666666666697
9775,0,0,0.15500000000000114,-0.5899999999999999,0.0,275.5
10666,0,0,0.17333333333330359,-0.6233333333332993,0.0,272.0
8213,0,0,0.21000000000000085,-0.6400000000000006,0.0,278.5
3739,0,0,0.10000000000000142,-0.7399999999999984,0.0,285.0
9333,0,0,0.15500000000000114,-0.6899999999999977,0.0,287.0
2518,0,0,0.1366666666666987,-0.6899999999999977,0.0,290.0
1383,0,0,0.15500000000000114,-0.6400000000000006,0.0,291.5
7294,0,0,0.10000000000000142,-0.6899999999999977,0.0,292.5
807,0,0,0.10000000000000142,-0.6899999999999977,0.0,293.0
9814,0,0,0.10000000000000142,-0.7899999999999991,0.0,285.5
5802,0,0,0.10000000000000142,-0.7899999999999991,0.0,292.0
11192,0,0,0.10000000000000142,-0.8999999999999986,0.0,286.0
3138,0,0,0.10000000000000142,-0.8999999999999986,0.0,284.5
3822,0,0,0.21000000000000085,-0.8999999999999986,0.0,286.0
9864,0,0,0.21000000000000085,-0.8999999999999986,0.0,283.0
1068,0,0,0.10000000000000142,-1.0,0.0,290.0
1283,0,0,0.15500000000000114,-1.0,0.0,288.5
3727,0,0,0.21000000000000085,-1.0,0.0,286.5
1405,0,0,0.10000000000000142,-1.0449999999999982,0.0,290.0
2364,0,0,0.15500000000000114,-1.0449999999999982,0.0,294.5
498,0,0,0.21000000000000085,-1.0,0.0,292.5
3006,0,0,0.21000000000000085,-1.0,0.0,292.0
4840,0,0,0.10000000000000142,-1.0449999999999982,0.0,295.0
7586,0,0,0.17333333333330359,-1.0,0.0,290.0
10501,0,0,0.10000000000000142,-1.0899999999999999,0.0,295.66666666666697
11144,0,0,0.21000000000000085,-1.0,0.0,294.0
3119,0,0,0.15500000000000114,-1.0,0.0,293.0
4849,0,0,0.15500000000000114,-1.0449999999999982,0.0,283.5
10718,0,0,0.21000000000000085,-1.0,0.0,294.0
11603,0,0,0.10000000000000142,-1.0899999999999999,0.0,296.0
1556,0,0,0.1366666666666987,-0.9666666666666934,0.0,295.0
10525,0,0,0.10000000000000142,-1.0449999999999982,0.0,286.5
3788,0,0,0.10000000000000142,-1.0299999999999976,0.0,287.66666666666697
1244,0,0,0.10000000000000142,-1.0,0.0,286.5
11281,0,0,0.10000000000000142,-1.0899999999999999,0.0,287.0
4694,0,0,0.10000000000000142,-1.1675000000000004,0.0,292.0
5011,0,0,0.15500000000000114,-1.1449999999999996,0.0,290.5
6851,0,0,0.10000000000000142,-1.1449999999999996,0.0,294.0
10540,0,0,0.10000000000000142,-1.1900000000000013,0.0,297.66666666666697
11503,0,0,0.10000000000000142,-1.1900000000000013,0.0,299.0
3118,0,0,0.10000000000000142,-1.2233333333333007,0.0,301.33333333333303
6435,0,0,0.10000000000000142,-1.240000000000002,0.0,296.5
10102,0,0,0.15500000000000114,-1.240000000000002,0.0,301.0
5425,0,0,0.15500000000000114,-1.240000000000002,0.0,290.0
7263,0,0,0.10000000000000142,-1.2899999999999991,0.0,293.0
8860,0,0,0.10000000000000142,-1.2899999999999991,0.0,296.0
10633,0,0,0.10000000000000142,-1.2899999999999991,0.0,299.33333333333303
10161,0,0,0.10000000000000142,-1.2899999999999991,0.0,300.0
5877,0,0,0.10000000000000142,-1.2899999999999991,0.0,300.0
3201,0,0,0.10000000000000142,-1.2899999999999991,0.0,296.0
6878,0,0,0.10000000000000142,-1.2899999999999991,0.0,292.0
5670,0,0,0.10000000000000142,-1.2899999999999991,0.0,296.0
8045,0,0,0.10000000000000142,-1.356666666666694,0.0,294.33333333333303
417,0,0,0.10000000000000142,-1.3900000000000006,0.0,296.0
8421,0,0,0.10000000000000142,-1.3900000000000006,0.0,298.5
5728,0,0,0.10000000000000142,-1.3900000000000006,0.0,304.0
1767,0,0,0.10000000000000142,-1.3900000000000006,0.0,303.0
10373,0,0,0.10000000000000142,-1.3900000000000006,0.0,295.0
3531,0,0,0.10000000000000142,-1.3900000000000006,0.0,299.0
2775,0,0,0.10000000000000142,-1.3900000000000006,0.0,296.0
1514,0,0,0.10000000000000142,-1.3900000000000006,0.0,297.0
3136,0,0,0.10000000000000142,-1.3900000000000006,0.0,300.0
3678,0,0,0.10000000000000142,-1.3900000000000006,0.0,298.0
6462,0,0,0.10000000000000142,-1.3900000000000006,0.0,305.0
1140,0,0,0.10000000000000142,-1.3900000000000006,0.0,305.5
10210,0,0,0.10000000000000142,-1.3900000000000006,0.0,296.0
1003,0,0,0.10000000000000142,-1.3900000000000006,0.0,296.5
4070,0,0,0.10000000000000142,-1.5,0.0,303.5
11822,0,0,0.10000000000000142,-1.5,0.0,304.33333333333303
5636,0,0,0.10000000000000142,-1.5,0.0,299.5
2757,0,0,0.10000000000000142,-1.6000000000000014,0.0,310.0
6822,0,0,0.10000000000000142,-1.6000000000000014,0.0,311.0
7776,0,0,0.10000000000000142,-1.6000000000000014,0.0,302.0
6524,0,0,0.10000000000000142,-1.5,0.0,297.5
2567,0,1,0.10000000000000142,-1.5,0.0,303.5
4772,0,1,0.10000000000000142,-1.5,0.0,310.5
747,0,1,0.10000000000000142,-1.5,0.0,305.0
10024,0,1,0.10000000000000142,-1.5,0.0,301.5
5793,0,1,0.10000000000000142,-1.5899999999999999,0.0,298.0
2587,0,1,0.10000000000000142,-1.567499999999999,0.0,301.25
7945,0,1,0.10000000000000142,-1.5899999999999999,0.0,296.0
3244,0,1,0.10000000000000142,-1.5899999999999999,0.0,296.0
5094,0,1,0.10000000000000142,-1.5899999999999999,0.0,299.33333333333303
10659,0,1,0.10000000000000142,-1.5899999999999999,0.0,303.5
1313,0,1,0.10000000000000142,-1.5899999999999999,0.0,306.5
1594,0,1,0.10000000000000142,-1.5899999999999999,0.0,307.33333333333303
9522,0,1,0.10000000000000142,-1.6899999999999977,0.0,292.5
8332,0,1,0.10000000000000142,-1.6899999999999977,0.0,299.0
709,0,1,0.10000000000000142,-1.6899999999999977,0.0,299.0
1375,0,1,0.10000000000000142,-1.6899999999999977,0.0,293.5
3781,0,1,0.10000000000000142,-1.6899999999999977,0.0,295.33333333333303
7019,0,1,0.10000000000000142,-1.7399999999999984,0.0,295.5
4238,0,1,0.10000000000000142,-1.6899999999999977,0.0,296.5
8217,0,1,0.10000000000000142,-1.6899999999999977,0.0,297.0
429,0,1,0.10000000000000142,-1.7399999999999984,0.0,293.66666666666697
4092,0,1,0.10000000000000142,-1.7899999999999991,0.0,306.5
7001,0,1,0.10000000000000142,-1.7899999999999991,0.0,306.0
9869,0,1,0.10000000000000142,-1.7899999999999991,0.0,305.0
431,0,1,0.10000000000000142,-1.7899999999999991,0.0,301.0
8467,0,1,0.10000000000000142,-1.7899999999999991,0.0,296.0
6166,0,1,0.10000000000000142,-1.8999999999999986,0.0,303.5
11777,0,1,0.10000000000000142,-1.7899999999999991,0.0,301.33333333333303
8946,0,1,0.10000000000000142,-1.8999999999999986,0.0,308.0
10314,0,1,0.10000000000000142,-1.8266666666666929,0.0,305.0
3036,0,1,0.10000000000000142,-1.8266666666666929,0.0,310.66666666666697
5930,0,1,0.10000000000000142,-1.7899999999999991,0.0,310.0
6535,0,1,0.10000000000000142,-1.817499999999999,0.0,303.75
6108,0,1,0.10000000000000142,-1.8449999999999989,0.0,304.5
2022,0,1,0.10000000000000142,-1.8999999999999986,0.0,313.0
6930,0,1,0.10000000000000142,-1.8999999999999986,0.0,312.0
6789,0,1,0.10000000000000142,-1.8999999999999986,0.0,311.0
1218,0,1,0.10000000000000142,-1.8999999999999986,0.0,307.66666666666697
3778,0,1,0.10000000000000142,-1.8999999999999986,0.0,306.5
11224,0,1,0.10000000000000142,-2.66,-9.33,302.5
3986,0,1,0.10000000000000142,-2.7600000000000016,-9.33,310.0
11557,0,1,0.10000000000000142,-2.7600000000000016,-9.33,307.0
385,0,1,0.10000000000000142,-2.7600000000000016,-9.33,301.5
9948,0,1,0.10000000000000142,-2.710000000000001,-9.33,300.0
1577,0,1,0.10000000000000142,-2.7600000000000016,-9.33,306.66666666666697
9624,0,1,0.10000000000000142,-2.7600000000000016,-9.33,306.5
2136,0,1,0.10000000000000142,-2.7600000000000016,-9.33,311.5
4443,0,1,0.10000000000000142,-2.7600000000000016,-9.33,311.33333333333303
515,0,1,0.10000000000000142,-2.7600000000000016,-9.33,310.66666666666697
3460,0,1,0.10000000000000142,-2.7600000000000016,-9.33,298.5
3013,0,1,0.10000000000000142,-2.7600000000000016,-9.33,294.0
9597,0,1,0.10000000000000142,-2.7600000000000016,-9.33,303.33333333333303
8718,0,1,0.10000000000000142,-2.7600000000000016,-9.33,303.66666666666697
1930,0,1,0.10000000000000142,-2.7600000000000016,-9.33,315.0
3438,0,1,0.10000000000000142,-2.7600000000000016,-2.33,311.0
4296,0,1,0.10000000000000142,-2.7600000000000016,-4.66333333333333,307.33333333333303
11891,0,1,0.10000000000000142,-2.7600000000000016,-4.66333333333333,308.66666666666697
8822,0,1,0.10000000000000142,-2.7600000000000016,-2.33,311.25
193,0,1,0.10000000000000142,-2.7600000000000016,4.67,313.0
8333,0,1,0.10000000000000142,-2.7600000000000016,4.67,313.33333333333303
2997,0,1,0.10000000000000142,-2.7600000000000016,4.67,311.5
1444,0,1,0.10000000000000142,-2.7600000000000016,4.67,310.5
4036,0,1,0.10000000000000142,-2.7600000000000016,4.67,304.0
679,0,1,0.10000000000000142,-2.7600000000000016,4.67,304.0
9958,0,1,0.15500000000000114,-2.710000000000001,4.67,308.0
7301,0,1,0.10000000000000142,-2.7600000000000016,4.67,313.66666666666697
4018,0,1,0.10000000000000142,-2.7600000000000016,4.67,308.5
3902,0,1,0.10000000000000142,-2.7600000000000016,4.67,314.0
4509,0,1,0.10000000000000142,-2.7600000000000016,4.67,313.0
3459,0,1,0.10000000000000142,-2.7600000000000016,-2.33,315.0
2074,0,1,0.1366666666666987,-2.726666666666695,0.0033333333333303017,313.0
6347,0,1,0.10000000000000142,-2.7600000000000016,4.67,312.0
3627,0,1,0.15500000000000114,-2.710000000000001,282.92,316.0
7987,1,1,0.17333333333330359,-2.4499999999999993,405.003333333333,326.0
10086,1,1,0.21000000000000085,-2.4499999999999993,387.67,336.75
4636,1,1,0.21000000000000085,-2.275000000000002,379.67,342.0
5916,0,1,0.21000000000000085,-2.0,379.67,341.5
9626,1,1,0.3100000000000023,-1.8500000000000014,395.67,360.75
10627,1,1,0.3100000000000023,-1.7600000000000016,395.67,368.5
9756,1,1,0.38500000000000156,-1.4750000000000014,383.67,370.79999999999995
8781,1,1,0.41000000000000014,-1.4000000000000021,395.67,369.5
10074,1,1,0.5999999999999979,-3.7699999999999996,309.916666666667,390.16666666666697
9941,1,1,0.5999999999999979,-3.710000000000001,315.25,397.5
8886,1,1,0.6449999999999996,-3.710000000000001,307.25,400.25
8335,1,1,0.6600000000000001,-3.710000000000001,315.25,403.5
9876,1,1,0.6899999999999977,-3.6350000000000016,315.25,396.0
2641,1,1,0.6899999999999977,-3.710000000000001,304.75,403.5
8201,1,1,0.6899999999999977,-3.710000000000001,315.916666666667,397.5
2789,1,1,0.7899999999999991,-2.8500000000000014,331.75,456.0
1217,1,1,0.7899999999999991,-2.7074999999999996,324.25,462.0
1272,1,1,0.7899999999999991,-2.5824999999999996,334.25,466.75
6831,1,1,0.8999999999999986,-2.6099999999999994,329.25,471.25
6621,1,1,0.8999999999999986,-2.4499999999999993,333.0,496.5
8079,1,1,0.8999999999999986,-2.4250000000000007,329.25,490.25
10527,1,1,0.8999999999999986,-2.3999999999999986,329.25,489.0
4749,1,1,0.8999999999999986,-2.3999999999999986,334.25,493.5
9142,1,1,0.9249999999999972,-2.3024999999999984,334.25,498.0
5356,1,1,0.8999999999999986,-2.303333333333306,334.25,499.5
